# 
# registered features: 
# 
# FeatureMoleculesIO
# 	Number of monomers: 440
# 	max connectivity: 2
# FeatureBox
# FeatureBondset<FastBondset>
# FeatureLattice<bool>
# FeatureExcludedVolumeSc<FeatureLattice<bool> >
# FeatureBoltzmann
# 
# not registered features: 
# 
# 
# Created by AnalyzerRadiusOfGyration
# file contains time series of average Rg_squared (Rg2) over all analyzed groups
# format: mcs	 Rg2X	 Rg2Y	 Rg2Z	 Rg2Total

7.3e+06	225.321	19.0005	22.2964	266.618	
7.35e+06	119.83	33.5782	21.8504	175.259	
7.4e+06	179.559	29.0346	25.8653	234.459	
7.45e+06	223.998	24.1695	24.2531	272.421	
7.5e+06	175.885	17.2734	24.905	218.063	
7.55e+06	245.501	20.7292	20.6856	286.915	
7.6e+06	192.526	18.9733	15.9882	227.488	
7.65e+06	136.501	18.4027	28.2295	183.133	
7.7e+06	146.216	20.9487	27.5616	194.727	
7.75e+06	153.408	26.894	22.0031	202.305	
7.8e+06	132.454	17.4737	25.45	175.378	
7.85e+06	128.415	23.8123	25.6887	177.916	
7.9e+06	101.46	25.6371	30.5152	157.612	
7.95e+06	96.3725	32.8525	21.9684	151.193	
8e+06	183.728	31.8881	30.148	245.764	
8.05e+06	222.586	23.4255	25.8081	271.82	
8.1e+06	212.865	25.0921	27.2621	265.219	
8.15e+06	250.511	15.1021	28.4536	294.066	
8.2e+06	363.907	23.8179	21.8128	409.538	
8.25e+06	266.14	24.9307	25.3295	316.401	
8.3e+06	215.144	24.1177	28.3059	267.567	
8.35e+06	280.22	26.8057	26.7974	333.823	
8.4e+06	253.633	17.9721	27.7637	299.369	
8.45e+06	368.881	18.063	21.1921	408.136	
8.5e+06	410.943	22.5557	24.7228	458.222	
8.55e+06	442.539	21.7337	32.8677	497.141	
8.6e+06	319.974	16.3022	21.3032	357.58	
8.65e+06	350.727	25.3274	18.1634	394.218	
8.7e+06	305.645	28.727	24.6863	359.058	
8.75e+06	447.751	29.3109	18.7081	495.77	
8.8e+06	477.934	20.5917	23.8286	522.354	
8.85e+06	509.04	23.4307	22.7662	555.237	
8.9e+06	625.804	15.2797	26.4134	667.497	
8.95e+06	544.569	25.894	33.2361	603.699	
9e+06	361.714	22.125	31.3521	415.191	
9.05e+06	356.068	24.866	34.7333	415.667	
9.1e+06	362.273	22.091	26.1679	410.532	
9.15e+06	436.88	18.652	28.2382	483.77	
9.2e+06	531.395	25.2685	19.9564	576.62	
9.25e+06	326.534	35.7094	19.5255	381.769	
9.3e+06	436.327	17.9373	28.0317	482.296	
9.35e+06	298.429	20.8282	27.3475	346.605	
9.4e+06	304.346	29.0131	18.3296	351.689	
9.45e+06	276.894	20.0387	26.903	323.836	
9.5e+06	260.647	14.966	27.4952	303.109	
9.55e+06	312.637	26.7413	22.4694	361.848	
9.6e+06	546.045	30.1416	29.2625	605.449	
9.65e+06	573.184	32.4449	25.4209	631.05	
9.7e+06	335.873	20.4092	23.1509	379.433	
9.75e+06	256.349	26.241	24.5125	307.102	
9.8e+06	297.241	26.5656	31.6205	355.427	
9.85e+06	407.511	10.9809	18.5351	437.027	
9.9e+06	240.792	31.7908	20.4612	293.044	
9.95e+06	212.408	16.6813	28.6972	257.787	
1e+07	406.548	19.4307	26.3248	452.304	
